g_kanda	g_sarga	g_verse	s_kanda	s_sarga	s_verse	score	class
4	15	8					no_southern_corpus
4	15	10					no_southern_corpus
4	15	11					no_southern_corpus
4	15	12					no_southern_corpus
4	15	13					no_southern_corpus
4	15	14					no_southern_corpus
4	15	15					no_southern_corpus
4	15	16					no_southern_corpus
4	15	17					no_southern_corpus
4	15	18					no_southern_corpus
4	15	20					no_southern_corpus
4	15	21					no_southern_corpus
4	15	22					no_southern_corpus
4	15	23					no_southern_corpus
4	15	25					no_southern_corpus
4	15	26					no_southern_corpus
4	15	27					no_southern_corpus
4	15	28					no_southern_corpus
4	15	30					no_southern_corpus
4	15	32					no_southern_corpus
4	15	33					no_southern_corpus
4	15	34					no_southern_corpus
4	16	1					no_southern_corpus
4	16	2					no_southern_corpus
4	16	3					no_southern_corpus
4	16	4					no_southern_corpus
4	16	5					no_southern_corpus
4	16	6					no_southern_corpus
4	16	7					no_southern_corpus
4	16	8					no_southern_corpus
4	16	10					no_southern_corpus
4	16	11					no_southern_corpus
4	16	12					no_southern_corpus
4	16	13					no_southern_corpus
4	16	14					no_southern_corpus
4	16	15					no_southern_corpus
4	16	16					no_southern_corpus
4	16	17					no_southern_corpus
4	16	18					no_southern_corpus
4	16	20					no_southern_corpus
4	16	21					no_southern_corpus
4	16	22					no_southern_corpus
4	16	23					no_southern_corpus
4	16	24					no_southern_corpus
4	16	25					no_southern_corpus
4	16	26					no_southern_corpus
4	16	27					no_southern_corpus
4	16	28					no_southern_corpus
4	16	30					no_southern_corpus
4	16	31					no_southern_corpus
4	16	32					no_southern_corpus
4	16	33					no_southern_corpus
4	16	34					no_southern_corpus
4	16	35					no_southern_corpus
4	16	36					no_southern_corpus
4	16	37					no_southern_corpus
4	16	38					no_southern_corpus
4	16	39					no_southern_corpus
4	16	40					no_southern_corpus
4	16	41					no_southern_corpus
4	16	42					no_southern_corpus
4	16	43					no_southern_corpus
4	16	44					no_southern_corpus
4	16	46					no_southern_corpus
4	16	47					no_southern_corpus
4	16	48					no_southern_corpus
4	16	49					no_southern_corpus
4	16	50					no_southern_corpus
4	16	51					no_southern_corpus
4	16	52					no_southern_corpus
4	16	53					no_southern_corpus
4	17	1					no_southern_corpus
4	17	2					no_southern_corpus
4	17	3					no_southern_corpus
4	17	4					no_southern_corpus
4	17	5					no_southern_corpus
4	17	6					no_southern_corpus
4	17	7					no_southern_corpus
4	17	8					no_southern_corpus
4	17	10					no_southern_corpus
4	17	12					no_southern_corpus
4	17	13					no_southern_corpus
4	17	14					no_southern_corpus
4	17	15					no_southern_corpus
4	17	16					no_southern_corpus
4	17	17					no_southern_corpus
4	17	18					no_southern_corpus
4	17	19					no_southern_corpus
4	17	20					no_southern_corpus
4	17	21					no_southern_corpus
4	17	22					no_southern_corpus
4	17	23					no_southern_corpus
4	17	24					no_southern_corpus
4	17	25					no_southern_corpus
4	17	26					no_southern_corpus
4	17	27					no_southern_corpus
4	17	28					no_southern_corpus
4	17	30					no_southern_corpus
4	17	31					no_southern_corpus
4	17	32					no_southern_corpus
4	17	33					no_southern_corpus
4	17	34					no_southern_corpus
4	17	35					no_southern_corpus
4	17	36					no_southern_corpus
4	17	40					no_southern_corpus
4	17	41					no_southern_corpus
4	17	42					no_southern_corpus
4	17	43					no_southern_corpus
4	17	44					no_southern_corpus
4	17	45					no_southern_corpus
4	17	46					no_southern_corpus
4	17	47					no_southern_corpus
4	17	48					no_southern_corpus
4	17	49					no_southern_corpus
4	17	50					no_southern_corpus
4	17	51					no_southern_corpus
4	17	53					no_southern_corpus
4	17	54					no_southern_corpus
4	17	55					no_southern_corpus
4	17	56					no_southern_corpus
4	17	57					no_southern_corpus
4	18	1					no_southern_corpus
4	18	2					no_southern_corpus
4	18	3					no_southern_corpus
4	18	5					no_southern_corpus
4	18	6					no_southern_corpus
4	18	7					no_southern_corpus
4	18	8					no_southern_corpus
4	18	10					no_southern_corpus
4	18	11					no_southern_corpus
4	18	12					no_southern_corpus
4	18	13					no_southern_corpus
4	18	14					no_southern_corpus
4	18	15					no_southern_corpus
4	18	16					no_southern_corpus
4	18	17					no_southern_corpus
4	18	18					no_southern_corpus
4	18	20					no_southern_corpus
4	18	21					no_southern_corpus
4	18	22					no_southern_corpus
4	18	23					no_southern_corpus
4	18	24					no_southern_corpus
4	18	25					no_southern_corpus
4	18	26					no_southern_corpus
4	18	27					no_southern_corpus
4	18	28					no_southern_corpus
4	18	30					no_southern_corpus
4	18	31					no_southern_corpus
4	18	32					no_southern_corpus
4	19	1					no_southern_corpus
4	19	2					no_southern_corpus
4	19	3					no_southern_corpus
4	19	4					no_southern_corpus
4	19	5					no_southern_corpus
4	19	6					no_southern_corpus
4	19	7					no_southern_corpus
4	19	8					no_southern_corpus
4	19	10					no_southern_corpus
4	19	11					no_southern_corpus
4	19	12					no_southern_corpus
4	19	13					no_southern_corpus
4	19	14					no_southern_corpus
4	19	15					no_southern_corpus
4	19	16					no_southern_corpus
4	19	17					no_southern_corpus
4	19	18					no_southern_corpus
4	19	20					no_southern_corpus
4	19	21					no_southern_corpus
4	19	22					no_southern_corpus
4	19	23					no_southern_corpus
4	19	24					no_southern_corpus
4	19	25					no_southern_corpus
4	19	26					no_southern_corpus
4	19	27					no_southern_corpus
4	19	28					no_southern_corpus
4	19	30					no_southern_corpus
4	19	31					no_southern_corpus
4	19	32					no_southern_corpus
4	19	33					no_southern_corpus
4	19	34					no_southern_corpus
4	19	35					no_southern_corpus
4	19	36					no_southern_corpus
4	19	37					no_southern_corpus
4	20	1					no_southern_corpus
4	20	2					no_southern_corpus
4	20	3					no_southern_corpus
4	20	4					no_southern_corpus
4	20	5					no_southern_corpus
4	20	6					no_southern_corpus
4	20	7					no_southern_corpus
4	20	8					no_southern_corpus
4	20	10					no_southern_corpus
4	20	11					no_southern_corpus
4	20	12					no_southern_corpus
4	20	13					no_southern_corpus
4	20	15					no_southern_corpus
4	20	16					no_southern_corpus
4	20	17					no_southern_corpus
4	20	18					no_southern_corpus
4	20	20					no_southern_corpus
4	20	21					no_southern_corpus
4	21	1					no_southern_corpus
4	21	2					no_southern_corpus
4	21	3					no_southern_corpus
4	21	4					no_southern_corpus
4	21	5					no_southern_corpus
4	21	6					no_southern_corpus
4	21	7					no_southern_corpus
4	21	8					no_southern_corpus
4	21	10					no_southern_corpus
4	21	11					no_southern_corpus
4	21	12					no_southern_corpus
4	21	13					no_southern_corpus
4	21	14					no_southern_corpus
4	21	15					no_southern_corpus
4	21	16					no_southern_corpus
4	21	17					no_southern_corpus
4	21	18					no_southern_corpus
4	21	20					no_southern_corpus
4	21	21					no_southern_corpus
4	21	22					no_southern_corpus
4	21	23					no_southern_corpus
4	21	24					no_southern_corpus
4	21	25					no_southern_corpus
4	21	26					no_southern_corpus
4	21	27					no_southern_corpus
4	21	28					no_southern_corpus
4	21	30					no_southern_corpus
4	21	31					no_southern_corpus
4	21	32					no_southern_corpus
4	21	33					no_southern_corpus
4	21	34					no_southern_corpus
4	21	35					no_southern_corpus
4	21	36					no_southern_corpus
4	22	1					no_southern_corpus
4	22	2					no_southern_corpus
4	22	3					no_southern_corpus
4	22	4					no_southern_corpus
4	22	5					no_southern_corpus
4	22	6					no_southern_corpus
4	22	7					no_southern_corpus
4	22	8					no_southern_corpus
4	22	10					no_southern_corpus
4	22	11					no_southern_corpus
4	22	12					no_southern_corpus
4	22	13					no_southern_corpus
4	22	14					no_southern_corpus
4	22	15					no_southern_corpus
4	22	16					no_southern_corpus
4	22	17					no_southern_corpus
4	22	18					no_southern_corpus
4	22	20					no_southern_corpus
4	22	21					no_southern_corpus
4	22	22					no_southern_corpus
4	22	23					no_southern_corpus
4	22	24					no_southern_corpus
4	22	25					no_southern_corpus
4	22	26					no_southern_corpus
4	22	27					no_southern_corpus
4	22	28					no_southern_corpus
4	22	29					no_southern_corpus
4	22	30					no_southern_corpus
4	22	31					no_southern_corpus
4	22	32					no_southern_corpus
4	22	33					no_southern_corpus
4	22	34					no_southern_corpus
4	22	35					no_southern_corpus
4	22	36					no_southern_corpus
4	22	37					no_southern_corpus
4	22	38					no_southern_corpus
4	22	39					no_southern_corpus
4	23	1					no_southern_corpus
4	23	2					no_southern_corpus
4	23	3					no_southern_corpus
4	23	4					no_southern_corpus
4	23	5					no_southern_corpus
4	23	6					no_southern_corpus
4	23	7					no_southern_corpus
4	23	8					no_southern_corpus
4	23	10					no_southern_corpus
4	23	12					no_southern_corpus
4	24	1					no_southern_corpus
4	24	2					no_southern_corpus
4	24	3					no_southern_corpus
4	24	4					no_southern_corpus
4	24	5					no_southern_corpus
4	24	6					no_southern_corpus
4	24	7					no_southern_corpus
4	24	8					no_southern_corpus
4	24	11					no_southern_corpus
4	24	12					no_southern_corpus
4	24	13					no_southern_corpus
4	24	14					no_southern_corpus
4	24	16					no_southern_corpus
4	24	17					no_southern_corpus
4	24	18					no_southern_corpus
4	24	20					no_southern_corpus
4	24	21					no_southern_corpus
4	24	22					no_southern_corpus
4	24	23					no_southern_corpus
4	24	24					no_southern_corpus
4	24	25					no_southern_corpus
4	24	26					no_southern_corpus
4	24	27					no_southern_corpus
4	24	28					no_southern_corpus
4	24	30					no_southern_corpus
4	24	31					no_southern_corpus
4	24	32					no_southern_corpus
4	24	33					no_southern_corpus
4	24	34					no_southern_corpus
4	24	35					no_southern_corpus
4	24	36					no_southern_corpus
4	24	37					no_southern_corpus
4	24	38					no_southern_corpus
4	24	40					no_southern_corpus
4	24	41					no_southern_corpus
4	24	42					no_southern_corpus
4	24	43					no_southern_corpus
4	24	44					no_southern_corpus
4	25	1					no_southern_corpus
4	25	2					no_southern_corpus
4	25	4					no_southern_corpus
4	25	6					no_southern_corpus
4	25	7					no_southern_corpus
4	25	8					no_southern_corpus
4	25	10					no_southern_corpus
4	25	11					no_southern_corpus
4	25	12					no_southern_corpus
4	25	13					no_southern_corpus
4	25	14					no_southern_corpus
4	25	15					no_southern_corpus
4	25	16					no_southern_corpus
4	25	18					no_southern_corpus
4	25	20					no_southern_corpus
4	25	21					no_southern_corpus
4	25	22					no_southern_corpus
4	25	23					no_southern_corpus
4	25	24					no_southern_corpus
4	25	25					no_southern_corpus
4	25	26					no_southern_corpus
4	25	27					no_southern_corpus
4	25	28					no_southern_corpus
4	25	29					no_southern_corpus
4	25	30					no_southern_corpus
4	25	31					no_southern_corpus
4	25	32					no_southern_corpus
4	25	33					no_southern_corpus
4	25	34					no_southern_corpus
4	25	35					no_southern_corpus
4	25	36					no_southern_corpus
4	25	38					no_southern_corpus
4	26	1					no_southern_corpus
4	26	2					no_southern_corpus
4	26	3					no_southern_corpus
4	26	4					no_southern_corpus
4	26	5					no_southern_corpus
4	26	6					no_southern_corpus
4	26	7					no_southern_corpus
4	26	8					no_southern_corpus
4	26	10					no_southern_corpus
4	26	11					no_southern_corpus
4	26	12					no_southern_corpus
4	26	13					no_southern_corpus
4	26	14					no_southern_corpus
4	26	15					no_southern_corpus
4	26	16					no_southern_corpus
4	26	17					no_southern_corpus
4	26	18					no_southern_corpus
4	26	20					no_southern_corpus
4	26	21					no_southern_corpus
4	26	22					no_southern_corpus
4	26	23					no_southern_corpus
4	26	24					no_southern_corpus
4	26	25					no_southern_corpus
4	27	1					no_southern_corpus
4	27	2					no_southern_corpus
4	27	4					no_southern_corpus
4	27	5					no_southern_corpus
4	27	6					no_southern_corpus
4	27	7					no_southern_corpus
4	27	8					no_southern_corpus
4	27	10					no_southern_corpus
4	27	11					no_southern_corpus
4	27	12					no_southern_corpus
4	27	13					no_southern_corpus
4	27	14					no_southern_corpus
4	27	15					no_southern_corpus
4	27	16					no_southern_corpus
4	27	18					no_southern_corpus
4	27	20					no_southern_corpus
4	27	21					no_southern_corpus
4	27	22					no_southern_corpus
4	27	23					no_southern_corpus
4	27	24					no_southern_corpus
4	28	1					no_southern_corpus
4	28	2					no_southern_corpus
4	28	3					no_southern_corpus
4	28	4					no_southern_corpus
4	28	5					no_southern_corpus
4	28	6					no_southern_corpus
4	28	7					no_southern_corpus
4	28	8					no_southern_corpus
4	28	10					no_southern_corpus
4	28	11					no_southern_corpus
4	28	12					no_southern_corpus
4	28	13					no_southern_corpus
4	28	14					no_southern_corpus
4	28	15					no_southern_corpus
4	28	16					no_southern_corpus
4	28	17					no_southern_corpus
4	28	18					no_southern_corpus
4	28	20					no_southern_corpus
4	28	21					no_southern_corpus
4	28	22					no_southern_corpus
4	28	23					no_southern_corpus
4	28	24					no_southern_corpus
4	28	25					no_southern_corpus
4	28	26					no_southern_corpus
4	28	27					no_southern_corpus
4	28	28					no_southern_corpus
4	28	30					no_southern_corpus
4	28	31					no_southern_corpus
4	28	32					no_southern_corpus
4	29	1					no_southern_corpus
4	29	2					no_southern_corpus
4	29	3					no_southern_corpus
4	29	4					no_southern_corpus
4	29	5					no_southern_corpus
4	29	6					no_southern_corpus
4	29	7					no_southern_corpus
4	29	8					no_southern_corpus
4	29	11					no_southern_corpus
4	29	12					no_southern_corpus
4	29	13					no_southern_corpus
4	29	15					no_southern_corpus
4	29	16					no_southern_corpus
4	29	17					no_southern_corpus
4	29	18					no_southern_corpus
4	29	20					no_southern_corpus
4	29	21					no_southern_corpus
4	29	22					no_southern_corpus
4	29	23					no_southern_corpus
4	29	24					no_southern_corpus
4	29	25					no_southern_corpus
4	29	26					no_southern_corpus
4	29	27					no_southern_corpus
4	30	1					no_southern_corpus
4	30	2					no_southern_corpus
4	30	3					no_southern_corpus
4	30	4					no_southern_corpus
4	30	5					no_southern_corpus
4	30	6					no_southern_corpus
4	30	7					no_southern_corpus
4	30	8					no_southern_corpus
4	30	10					no_southern_corpus
4	30	11					no_southern_corpus
4	30	12					no_southern_corpus
4	30	13					no_southern_corpus
4	30	14					no_southern_corpus
4	30	16					no_southern_corpus
4	30	17					no_southern_corpus
4	30	18					no_southern_corpus
4	30	20					no_southern_corpus
4	30	21					no_southern_corpus
4	30	22					no_southern_corpus
4	31	1					no_southern_corpus
4	31	2					no_southern_corpus
4	31	3					no_southern_corpus
4	31	4					no_southern_corpus
4	31	5					no_southern_corpus
4	31	6					no_southern_corpus
4	31	7					no_southern_corpus
4	31	8					no_southern_corpus
4	31	10					no_southern_corpus
4	31	11					no_southern_corpus
4	31	12					no_southern_corpus
4	31	14					no_southern_corpus
4	31	15					no_southern_corpus
4	31	16					no_southern_corpus
4	31	17					no_southern_corpus
4	31	18					no_southern_corpus
4	31	20					no_southern_corpus
4	31	21					no_southern_corpus
4	31	22					no_southern_corpus
4	31	24					no_southern_corpus
4	31	26					no_southern_corpus
4	31	27					no_southern_corpus
4	31	28					no_southern_corpus
4	31	30					no_southern_corpus
4	31	31					no_southern_corpus
4	31	32					no_southern_corpus
4	31	33					no_southern_corpus
4	31	34					no_southern_corpus
4	31	35					no_southern_corpus
4	31	36					no_southern_corpus
4	31	37					no_southern_corpus
4	31	38					no_southern_corpus
4	32	2					no_southern_corpus
4	32	3					no_southern_corpus
4	32	4					no_southern_corpus
4	32	5					no_southern_corpus
4	32	6					no_southern_corpus
4	32	7					no_southern_corpus
4	32	8					no_southern_corpus
4	32	10					no_southern_corpus
4	32	11					no_southern_corpus
4	32	12					no_southern_corpus
4	32	13					no_southern_corpus
4	32	14					no_southern_corpus
4	32	15					no_southern_corpus
4	32	16					no_southern_corpus
4	32	17					no_southern_corpus
4	32	18					no_southern_corpus
4	32	20					no_southern_corpus
4	32	21					no_southern_corpus
4	32	22					no_southern_corpus
4	33	1					no_southern_corpus
4	33	2					no_southern_corpus
4	33	3					no_southern_corpus
4	33	4					no_southern_corpus
4	33	5					no_southern_corpus
4	33	6					no_southern_corpus
4	33	7					no_southern_corpus
4	33	8					no_southern_corpus
4	33	10					no_southern_corpus
4	33	11					no_southern_corpus
4	33	12					no_southern_corpus
4	33	13					no_southern_corpus
4	33	14					no_southern_corpus
4	33	15					no_southern_corpus
4	33	16					no_southern_corpus
4	33	17					no_southern_corpus
4	33	18					no_southern_corpus
4	33	20					no_southern_corpus
4	33	21					no_southern_corpus
4	33	22					no_southern_corpus
4	33	23					no_southern_corpus
4	33	25					no_southern_corpus
4	33	26					no_southern_corpus
4	33	27					no_southern_corpus
4	33	28					no_southern_corpus
4	33	30					no_southern_corpus
4	33	31					no_southern_corpus
4	33	32					no_southern_corpus
4	33	33					no_southern_corpus
4	33	34					no_southern_corpus
4	33	35					no_southern_corpus
4	33	36					no_southern_corpus
4	33	37					no_southern_corpus
4	33	38					no_southern_corpus
4	33	40					no_southern_corpus
4	33	41					no_southern_corpus
4	33	42					no_southern_corpus
4	33	43					no_southern_corpus
4	33	45					no_southern_corpus
6	1	1	6	16	1	0.431	fuzzy
6	1	2	6	16	2	0.495	matched
6	1	3					gorresio_only
6	1	4					gorresio_only
6	1	5	6	16	3	0.256	fuzzy
6	1	6	6	16	6	0.539	moved
6	1	7	6	16	4	0.28	fuzzy
6	1	8	6	16	5	0.573	matched
6	1	10	6	16	7	0.282	fuzzy
6	1	11					gorresio_only
6	1	12	6	16	9	0.324	fuzzy
6	1	13					gorresio_only
6	1	14					gorresio_only
6	1	15					gorresio_only
6	1	16	6	16	12	0.314	fuzzy
6	1	17					gorresio_only
6	1	18					gorresio_only
6	1	20	6	16	13	0.321	fuzzy
6	1	21					gorresio_only
6	1	22	6	16	14	0.336	fuzzy
6	1	23					gorresio_only
6	1	24	6	16	15	0.333	fuzzy
6	1	25	6	16	16	0.33	fuzzy
6	1	26					gorresio_only
6	1	27					gorresio_only
6	1	28					gorresio_only
6	1	30					gorresio_only
6	1	31					gorresio_only
6	1	32	6	16	18	0.538	matched
6	1	33	6	16	19	0.348	fuzzy
6	1	34	6	16	20	0.419	fuzzy
6	1	35					gorresio_only
6	1	36					gorresio_only
6	1	37					gorresio_only
6	1	38	6	16	23	0.273	fuzzy
6	1	39	6	16	25	0.333	fuzzy
6	1	40					gorresio_only
6	1	41	6	16	26	0.36	fuzzy
6	1	42					gorresio_only
6	1	44					gorresio_only
6	1	45					gorresio_only
6	1	46	6	16	29	0.562	matched
6	2	1	6	17	1	0.608	matched
6	2	2	6	17	2	0.585	matched
6	2	3	6	17	6	0.462	moved
6	2	4					gorresio_only
6	2	5					gorresio_only
6	2	6	6	17	4	0.406	fuzzy
6	2	7					gorresio_only
6	2	8	6	17	5	0.295	fuzzy
6	2	10	6	17	7	0.433	fuzzy
6	2	11					gorresio_only
6	2	12	6	17	9	0.282	fuzzy
6	2	13					gorresio_only
6	2	14	6	17	11	0.314	fuzzy
6	2	16					gorresio_only
6	2	17					gorresio_only
6	2	18	6	17	14	0.319	fuzzy
6	2	20					gorresio_only
6	2	21					gorresio_only
6	2	22					gorresio_only
6	2	23	6	17	17	0.303	fuzzy
6	2	24					gorresio_only
6	2	25	6	17	19	0.485	matched
6	2	26	6	17	20	0.648	matched
6	2	27	6	17	21	0.305	fuzzy
6	2	28	6	17	22	0.687	matched
6	2	30					gorresio_only
6	2	31					gorresio_only
6	2	32					gorresio_only
6	2	33	6	17	25	0.539	matched
6	2	34	6	17	26	0.422	fuzzy
6	2	35	6	17	27	0.475	matched
6	2	36					gorresio_only
6	2	37	6	17	29	0.259	fuzzy
6	2	38	6	17	30	0.453	matched
6	2	39					gorresio_only
6	2	40	6	17	31	0.267	fuzzy
6	2	41					gorresio_only
6	2	42	6	17	33	0.705	matched
6	2	43	6	17	34	0.523	matched
6	2	44	6	17	35	0.391	fuzzy
6	2	45					gorresio_only
6	2	46					gorresio_only
6	2	47					gorresio_only
6	2	48	6	17	38	0.807	matched
6	2	49					gorresio_only
6	2	50					gorresio_only
6	2	51					gorresio_only
6	3	1	6	18	1	0.341	fuzzy
6	3	2					gorresio_only
6	3	3					gorresio_only
6	3	4					gorresio_only
6	3	5	6	18	5	0.533	matched
6	3	6	6	18	9	0.747	moved
6	3	7	6	18	7	0.445	fuzzy
6	3	8					gorresio_only
6	3	10	6	18	10	0.533	matched
6	3	11	6	18	11	0.636	matched
6	3	12					gorresio_only
6	3	13					gorresio_only
6	3	14					gorresio_only
6	3	15	6	18	15	0.264	fuzzy
6	3	16					gorresio_only
6	3	17	6	18	16	0.333	fuzzy
6	3	18					gorresio_only
6	3	20					gorresio_only
6	3	21					gorresio_only
6	3	22					gorresio_only
6	3	23	6	18	19	0.333	fuzzy
6	3	24					gorresio_only
6	3	25	6	18	21	0.252	fuzzy
6	3	26	6	18	25	0.34	fuzzy
6	3	27					gorresio_only
6	3	28					gorresio_only
6	3	30	6	18	32	0.659	moved
6	3	31	6	18	26	0.683	matched
6	3	32	6	18	27	0.72	matched
6	3	33	6	18	28	0.392	fuzzy
6	3	34	6	18	29	0.416	fuzzy
6	3	35	6	18	30	0.313	fuzzy
6	3	36	6	18	34	0.734	matched
6	3	38					gorresio_only
6	3	40					gorresio_only
6	3	41	6	18	36	0.368	fuzzy
6	3	42	6	18	37	0.352	fuzzy
6	3	43					gorresio_only
6	3	44	6	18	38	0.28	fuzzy
6	3	45					gorresio_only
6	3	46	6	18	41	0.446	fuzzy
6	3	50					gorresio_only
6	3	51	6	18	42	0.755	matched
6	4	1					gorresio_only
6	4	2	6	19	2	0.823	matched
6	4	3	6	19	3	0.628	matched
6	4	4	6	19	4	0.579	matched
6	4	5	6	19	5	0.552	matched
6	4	6	6	19	6	0.271	fuzzy
6	4	7	6	19	7	0.598	matched
6	4	8	6	19	8	0.625	matched
6	4	10	6	19	9	0.717	matched
6	4	13	6	19	11	0.311	fuzzy
6	4	14	6	19	13	0.284	fuzzy
6	4	15	6	19	14	0.426	fuzzy
6	4	16	6	19	18	0.295	fuzzy
6	4	18					gorresio_only
6	4	20	6	19	19	0.52	matched
6	4	21					gorresio_only
6	4	22	6	19	21	0.325	fuzzy
6	4	23					gorresio_only
6	4	24	6	19	22	0.6	matched
6	4	25	6	19	23	0.52	matched
6	4	26					gorresio_only
6	4	27					gorresio_only
6	4	28	6	19	25	0.271	fuzzy
6	4	30					gorresio_only
6	4	31					gorresio_only
6	4	32					gorresio_only
6	4	33					gorresio_only
6	4	34					gorresio_only
6	4	35					gorresio_only
6	4	36					gorresio_only
6	4	37					gorresio_only
6	4	38					gorresio_only
6	4	41					gorresio_only
6	4	42					gorresio_only
6	4	43					gorresio_only
6	4	44					gorresio_only
6	4	45					gorresio_only
6	4	47					gorresio_only
6	4	48					gorresio_only
6	4	49					gorresio_only
6	4	51	6	19	28	0.305	fuzzy
6	4	52					gorresio_only
6	4	53					gorresio_only
6	4	54	6	19	31	0.339	fuzzy
6	4	55	6	19	32	0.254	fuzzy
6	4	56					gorresio_only
6	4	57					gorresio_only
6	4	58					gorresio_only
6	4	60					gorresio_only
6	4	61					gorresio_only
6	4	62	6	19	34	0.595	matched
6	5	1	6	20	1	0.523	matched
6	5	2	6	20	2	0.714	matched
6	5	3	6	20	3	0.641	matched
6	5	4					gorresio_only
6	5	5	6	20	6	0.359	fuzzy
6	5	6					gorresio_only
6	5	7					gorresio_only
6	5	8					gorresio_only
6	5	10					gorresio_only
6	5	11					gorresio_only
6	5	12					gorresio_only
6	5	13	6	20	12	0.29	fuzzy
6	5	14					gorresio_only
6	5	15	6	20	14	0.292	fuzzy
6	5	16					gorresio_only
6	5	17	6	20	15	0.33	fuzzy
6	5	18					gorresio_only
6	5	20					gorresio_only
6	5	21					gorresio_only
6	5	22	6	20	20	0.381	fuzzy
6	5	23	6	20	21	0.317	fuzzy
6	5	24	6	20	22	0.39	fuzzy
6	5	25	6	20	23	0.756	matched
6	6	1					gorresio_only
6	6	2					gorresio_only
6	6	3	6	21	3	0.343	fuzzy
6	6	4					gorresio_only
6	6	5	6	21	5	0.315	fuzzy
6	6	6	6	21	9	0.31	fuzzy
6	6	7					gorresio_only
6	6	8					gorresio_only
6	6	11	6	21	11	0.293	fuzzy
6	6	13	6	21	13	0.321	fuzzy
6	6	14	6	21	14	0.254	fuzzy
6	6	15					gorresio_only
6	6	16					gorresio_only
6	6	17					gorresio_only
6	6	18	6	21	18	0.275	fuzzy
6	6	20					gorresio_only
6	6	21					gorresio_only
6	6	22	6	21	21	0.254	fuzzy
6	6	23	6	21	23	0.279	fuzzy
6	6	25	6	21	26	0.463	matched
6	6	26					gorresio_only
6	6	27					gorresio_only
6	6	28	6	21	29	0.276	fuzzy
6	6	30	6	21	31	0.339	fuzzy
6	6	31	6	21	33	0.814	matched
6	6	32	6	21	34	0.606	matched
6	6	33	6	21	35	0.52	matched
6	7	1	6	22	2	0.278	fuzzy
6	7	2	6	22	4	0.268	fuzzy
6	7	3					gorresio_only
6	7	4					gorresio_only
6	7	5	6	22	6	0.43	fuzzy
6	7	6	6	22	7	0.516	matched
6	7	7	6	22	8	0.521	matched
6	7	8					gorresio_only
6	7	10					gorresio_only
6	7	11					gorresio_only
6	7	12					gorresio_only
6	7	13					gorresio_only
6	7	14					gorresio_only
6	7	15	6	22	13	0.422	fuzzy
6	7	16	6	22	16	0.848	moved
6	7	17					gorresio_only
6	7	18	6	22	15	0.393	fuzzy
6	7	20	6	22	17	0.775	matched
6	7	21	6	22	18	0.685	matched
6	7	22	6	22	19	0.756	matched
6	7	23					gorresio_only
6	7	24					gorresio_only
6	7	25	6	22	22	0.343	fuzzy
6	7	26					gorresio_only
6	7	27					gorresio_only
6	7	28	6	22	24	0.46	matched
6	7	30	6	22	26	0.454	matched
6	7	31					gorresio_only
6	7	32					gorresio_only
6	7	33	6	22	29	0.289	fuzzy
6	7	34					gorresio_only
6	7	35					gorresio_only
6	7	36	6	22	32	0.286	fuzzy
6	7	37					gorresio_only
6	7	38					gorresio_only
6	7	40					gorresio_only
6	7	41	6	22	36	0.297	fuzzy
6	7	43	6	22	37	0.327	fuzzy
6	7	44					gorresio_only
6	7	45	6	22	39	0.289	fuzzy
6	7	46	6	22	41	0.312	fuzzy
6	8	1	6	23	1	0.386	fuzzy
6	8	2	6	23	2	0.787	matched
6	8	3					gorresio_only
6	8	4	6	23	4	0.711	matched
6	8	5	6	23	5	0.446	fuzzy
6	8	6	6	23	6	0.36	fuzzy
6	8	7	6	23	7	0.678	matched
6	8	8	6	23	8	0.613	matched
6	8	10					gorresio_only
6	8	14					gorresio_only
6	8	15					gorresio_only
6	8	16	6	23	17	0.263	fuzzy
6	8	17					gorresio_only
6	8	18					gorresio_only
6	8	20	6	23	18	0.764	matched
6	8	21	6	23	19	0.472	matched
6	8	22	6	23	20	0.495	matched
6	8	23	6	23	21	0.788	matched
6	8	24	6	23	22	0.283	fuzzy
6	8	25	6	23	23	0.267	fuzzy
6	8	26					gorresio_only
6	8	27	6	23	25	1.0	matched
6	8	28	6	23	26	0.281	fuzzy
6	8	30					gorresio_only
6	8	31	6	23	29	0.285	fuzzy
6	8	32					gorresio_only
6	8	33	6	23	30	0.899	matched
6	8	34	6	23	31	0.914	matched
6	8	35	6	23	32	0.475	matched
6	8	36	6	23	35	0.351	fuzzy
6	8	38					gorresio_only
6	8	40					gorresio_only
6	8	41					gorresio_only
6	8	43	6	23	38	0.317	fuzzy
6	8	44					gorresio_only
6	8	45	6	23	41	0.317	fuzzy
6	9	1	6	24	1	0.405	fuzzy
6	9	2	6	24	2	0.295	fuzzy
6	9	3	6	24	3	0.306	fuzzy
6	9	4					gorresio_only
6	9	6	6	24	7	0.342	fuzzy
6	9	7					gorresio_only
6	9	8					gorresio_only
6	9	10					gorresio_only
6	9	11	6	24	9	0.316	fuzzy
6	9	12	6	24	10	0.313	fuzzy
6	9	13	6	24	11	0.286	fuzzy
6	9	14					gorresio_only
6	9	15					gorresio_only
6	9	16					gorresio_only
6	9	17	6	24	14	0.319	fuzzy
6	9	18					gorresio_only
6	9	20	6	24	17	0.287	fuzzy
6	9	21	6	24	18	0.321	fuzzy
6	9	22	6	24	19	0.288	fuzzy
6	9	23	6	24	20	0.252	fuzzy
